UserId:ItemId,Rating
33ce7ee122:34cb28c370,4.514880310996711
eab9e065e5:34cb28c370,4.583843287225465
f785763291:34cb28c370,4.553788309699671
5f8185d75d:34cb28c370,4.521947452024754
0eeef87507:1dfcdde662,4.1625398411082815
cc5199f2f7:7724ef1f69,4.505614514721301
82ae2469c6:bc3b9136bc,4.120913020848428
afced32639:89138b3fef,4.496778444336164
cea1eee489:89138b3fef,4.409674307604227
2bb8f34435:ee46c55ce9,3.69630700128473
355c1965c6:47fbb47c3e,4.363018157823759
ee96e33972:47fbb47c3e,3.932882649550597
ad9b954e7d:47fbb47c3e,4.38262582575152
08094b7c2e:d9c70d1ac6,4.199639157586666
6d7faa7b56:d9c70d1ac6,3.778535145732556
e89adb845b:972e7ee0b6,4.072239777428972
678dab68a5:972e7ee0b6,4.051729667371256
8952fbc06b:972e7ee0b6,4.499777535711432
d024341d3b:565cf650b0,4.325218998848866
a463ad7c2e:751afdc39b,4.557572850749065
16f1eee90f:751afdc39b,4.666509952370527
2ac929c26f:751afdc39b,4.5044179319301225
18e8d8d43c:e9440489d3,4.4080144923861795
87b2ec63e1:26d30a08c5,3.5128149814375442
f35698f27c:26d30a08c5,3.805063966351389
5f7978e83a:5e83d4a0b7,4.44141472674137
c032d35dbb:26d30a08c5,3.5076575702643518
8e5c639a87:eb98bae7af,4.414265648808053
c0a8373027:a13b02f7c3,4.592025992469022
6e1fd87e63:c1c4ae27c3,4.048847048571015
891382c830:a13b02f7c3,4.613026572188168
e1f9b71896:a13b02f7c3,4.617278559155184
400223b755:d41a4e4da8,4.349477794986769
4c7ff10720:d41a4e4da8,4.470258441690778
2234de8d67:546759892e,4.377154093740115
bcc676609e:546759892e,3.9274077621608967
0a41bf5da7:546759892e,3.8747912876782156
21652fd957:008b7b011c,4.718055141978735
9ddbfe25f8:5e457c2085,4.548724815900266
bc2279b81d:5e457c2085,4.502783320713241
096ae30da5:5e457c2085,4.6119964183563065
931388028d:5e457c2085,4.319121665739091
2b3d167a17:5e457c2085,4.571967480054825
7235786b8d:5e457c2085,4.342337661311162
4f0563e0bb:330aa062c7,4.4146744522795425
4b231b0598:a2c86e7468,3.9742142997204843
4727387d16:a2c86e7468,3.570789504409225
966647bebb:aceb777ebd,4.569917165760476
6e1fd87e63:aceb777ebd,4.572290671761836
398e8bc25f:57849301c6,4.357701666418792
ded3746396:57849301c6,4.463934609901782
1aff1789e4:57849301c6,4.310821819721557
296df466ee:57849301c6,4.190652445124758
a633d03ee2:cdcec4838e,4.428044239939598
5cfa210a0f:cdcec4838e,4.8914359909959995
4bd6f61461:cdcec4838e,5
0abaa2e984:cdcec4838e,4.621005502850267
1b250e51a2:cdcec4838e,4.850706254473037
28828e9f25:16330c5624,3.9964434423552078
c3d6bde8d8:16330c5624,3.916915370596401
838e23bb03:16330c5624,3.8358750711766048
dc0f931de3:16330c5624,4.046077471728323
5da037069c:16330c5624,3.901635034159388
d540cf6848:2ca54470a2,4.094050083285282
3adfe81e56:f0ebb92675,4.2574108555468495
2398a3e27f:f0ebb92675,4.475986854912504
4f392a0971:f0ebb92675,4.443502568765322
942749c0c7:f0ebb92675,4.452400527413229
100940ccba:f0ebb92675,4.032051252984966
d1664ac0e5:f0ebb92675,4.487763480946831
4be56a9594:f0ebb92675,4.507233835761392
ae3257080b:f0ebb92675,3.8794451375728634
a8dbb709a5:f0ebb92675,4.66359750598455
bcb2d19497:d9ec7ed142,4.039971660660142
851d603e31:d9ec7ed142,4.464128054307065
f03aa32f8e:d3e354ee2b,3.9620626756647166
bb4ba16881:d3e354ee2b,3.9984073645156317
0b32ae8e43:aab88ae533,4.496737563911995
6700846e95:aab88ae533,4.662016960748777
1c060ae707:aab88ae533,4.696643708051227
dfe7f12ec2:aab88ae533,4.689011525675252
3c89cb966b:aab88ae533,4.205400156310704
a13a53f4d5:aab88ae533,4.059364018117553
4c4386636e:aab88ae533,4.671711699484122
b321ac937d:aab88ae533,4.773310396712348
12713ca3f1:aab88ae533,4.701093034590623
d6bd460efd:6d37da671e,3.7998165776105206
da787358cf:6d37da671e,3.54353530951989
ec45156bd3:7a0bd51366,4.170044490002549
ba65ad117b:dea3adfa34,3.9050587499886813
5a46b76f0b:dea3adfa34,4.757399125336849
8e3a8a2bef:dea3adfa34,4.595083442579519
38fdd2db62:ef9cfd0d1c,4.3745110994179734
88fecf8db0:ef9cfd0d1c,4.483048803099781
803217abb1:185a12e494,4.861280129120574
118ca3c667:185a12e494,4.675751103317556
c873665b79:ddf717ec75,4.643280936276432
217e5ffabb:185a12e494,4.854096907166479
6907a4675c:185a12e494,4.771914079554462
9860becdf9:185a12e494,4.335988491908718
77f1e582b8:185a12e494,4.832490960532772
d885562a71:185a12e494,4.875866189592061
9e0f9c923d:185a12e494,4.8676081165663705
f58828c635:3a6a459c93,4.818348225888993
6440416c7a:3a6a459c93,4.867696315649161
7debc49244:3a6a459c93,4.2377553830058385
53bdc48070:3a6a459c93,4.754435276410856
dfe07192b1:1774c14e11,4.322722415413705
f28b3a918a:a4cda62033,4.052899238777664
c4668916d5:aa6b19dc05,3.5838147339310975
564544570b:0b7d6a161e,4.27294209433301
a949117d65:0b7d6a161e,3.9564834089761147
456d542d96:0b7d6a161e,3.9279096674452925
c0a8cffd4f:0b7d6a161e,3.439446663489761
5a314e477b:0b7d6a161e,4.1592768904687185
65863a333e:b03c96ae95,3.523658960351505
ea4a640ee8:b03c96ae95,3.4747590696568307
4a462b00a3:b03c96ae95,3.891307058748783
df1925cabe:8be0f9bdd2,4.586220797771121
52f832378c:8be0f9bdd2,4.501271734723591
c7abc90288:8be0f9bdd2,4.595265526473149
026bbdda8f:8be0f9bdd2,4.5650711552835315
2dd00f4732:a4a2208915,3.9837654651541206
81ea9ed40d:a4a2208915,4.683987512058088
c58fdd36e9:a4a2208915,4.000106995329567
a2cfbe2fdf:a4a2208915,4.5475207525828525
b1dc9e599c:a4a2208915,4.352858234983874
a42cfbf563:ef52726391,4.380085417883052
b0cb992b8c:150f61ba17,4.209507447424742
81aa308e9a:150f61ba17,4.358827582202104
c33371937e:150f61ba17,4.354590326271351
e2b8aa5153:150f61ba17,4.743561400239947
6de64cd2f4:150f61ba17,3.7876614954132397
e575a406be:150f61ba17,4.460548082109393
b51e345632:150f61ba17,4.40385894470836
6f063124cf:150f61ba17,4.479410181439003
0e822f21e6:150f61ba17,4.029249658404251
f79ba71507:150f61ba17,4.513131485911517
15ca9f7d93:150f61ba17,4.204964040179095
e226c1587a:150f61ba17,4.480373586707919
eed0f2241f:150f61ba17,4.349847195667415
91819bc4d1:150f61ba17,4.335570718715825
6cf52212c0:150f61ba17,4.342633276443063
1c45fd2cab:150f61ba17,3.6971328716808167
60848b9674:150f61ba17,4.292955588971506
092ed48aee:150f61ba17,4.539718219985855
b993a0057f:150f61ba17,4.711385747574228
a31d02ff77:150f61ba17,4.483445098945673
0fc259888c:150f61ba17,4.543575363407597
31cb01e219:150f61ba17,4.372493563170156
5623a5aedc:150f61ba17,4.675486342864583
e2a1b7411e:150f61ba17,4.415321907331407
3e32ed9418:150f61ba17,4.215123230430322
2e2d4de7c4:150f61ba17,4.554281347983205
b30b01fb7b:150f61ba17,4.483218577818267
043b8f541c:b77182a73d,4.159645326375741
adbe2a4f29:b77182a73d,4.372132349659095
d2efd8d4a7:554dbc7ce2,4.228257296035795
8e51cd3a16:adb5cc934b,2.832012020288263
6f125d25be:adb5cc934b,3.0212361577392786
6e99e74601:3a23f54edf,4.02170579902627
2c3487ac6a:e7abe335f6,4.633123407803274
ca11e38e22:ee0d7ccb0f,3.9669427431128006
750b2075cc:1fcb7c4d1f,4.58074078373609
db37e569a4:7d423bffc6,4.13994261916627
caa66885a9:7d423bffc6,4.4636618204178005
c39b07a1c9:7d423bffc6,4.7293158326384255
27f0a18d2a:8b4eebe4b7,4.52902948688251
2654393df8:25a3c6f998,4.065563388508955
b69eddabcd:25a3c6f998,4.16812530576844
471ccdcab1:25a3c6f998,3.892234573806239
8bad9641e2:25a3c6f998,3.9041574612739356
48db80ee5d:25a3c6f998,4.252545336655269
83b208ef22:25a3c6f998,4.0372482843334065
8f18d8f146:25a3c6f998,4.207244721579518
8ee2dadcb9:25a3c6f998,4.222515214238342
128ac79683:adee0c7022,4.5828249853643745
1ef39f242a:adee0c7022,4.481039616120207
515f7759e4:c0ed3ac268,4.562729839278056
14d4130e58:ddc38b790d,3.950417006030183
abc034e088:ddc38b790d,4.525165984866724
9e2c50f319:ddc38b790d,4.594099318787482
fee2e054b3:ddc38b790d,4.71949423097489
029c0b1a4d:ddc38b790d,4.031214726348057
80f7d76a07:ddc38b790d,3.583339704535101
20d197e3df:956c5f450c,4.263597826442663
41fa3e129b:511c59dd9d,4.286342514735774
a1930b7b68:81013010ee,4.7827861657375115
54a02b388e:7f6149e567,4.132002568204224
69b22bf055:7f6149e567,4.593456043311338
bf67fb05f6:147ae832d6,4.310464596083692
572bea0ce1:99df26dee1,4.480597577657163
b19c8f3e7b:dedde4edc4,4.852345164348699
eef70e2981:dedde4edc4,4.1317446967487745
c157c561c6:dedde4edc4,4.710367247368849
e49a144e36:dedde4edc4,4.567335839640712
304c5f381f:99df26dee1,4.623912295303305
a949117d65:99df26dee1,4.459832107197877
28eae5d9e9:99df26dee1,4.633237933100699
a56c6fb001:99df26dee1,4.870566557153401
9e059578db:99df26dee1,4.762882140920842
2cdec2a67f:99df26dee1,4.594692653754202
f8ccdfb67b:99df26dee1,4.658810221959522
dbda6556ce:99df26dee1,4.046048635584672
c20fab43bd:99df26dee1,4.633626975287848
0bcea866db:051f535250,4.505709586529307
a2cfbe2fdf:051f535250,4.522125987310464
b9cc525106:f54a3552ca,3.851856504913366
ba5d192f9e:a026e381a6,3.634032023622423
97deec4826:c8be3c0c5e,4.450668136900457
19a360ed98:428feef0d0,4.052236146317032
50be0a0890:b5cc37b539,4.183316841615291
0a3fa50984:b5cc37b539,4.438851622929894
e3cad1b771:b5cc37b539,4.217419097485036
dbc2f8281b:4f25b5f57d,4.027222686031415
d0e22a57c2:4f25b5f57d,4.368157724136657
9c3907da9e:4f25b5f57d,4.212308593660112
86291d5dd5:4f25b5f57d,4.236852214775715
4b16fb4e21:1e0042a313,3.9881447857289007
a201c230b8:1e0042a313,3.113840310322687
3fe117b1cc:1e0042a313,4.568753550931435
caf5c7f4d6:1e0042a313,4.860641333683619
025dfd6e3e:1e0042a313,4.528437445584716
debd6867b4:1e0042a313,4.531560749372584
8851a9f246:c03cdcd3a7,4.163876429785947
15daa1bbb0:1e0042a313,4.605270776494048
ca7ccc4042:1e0042a313,4.370598483786582
77809143e8:1e0042a313,3.8446356651733864
a3a91a6f46:9a313d6970,4.349438282236381
d0e2842aa1:1e0042a313,4.0286991238486385
4146159a6d:1e0042a313,4.612856021558569
491cb4672d:1e0042a313,4.573578855317703
ac508d5082:1e0042a313,4.536625488805742
4ec1ea224b:1e0042a313,4.7204695104860965
aa376469bf:1e0042a313,4.3532528949949025
cef09f6126:1e0042a313,4.582970331609259
83b0b4ef82:1e0042a313,4.018515374761512
238cf40892:1e0042a313,4.728548328702741
83a429bcba:f7c92dd64b,3.871101636685698
57b4f56f19:1e0042a313,3.945212296869339
33efe0dc00:6eda7ff771,4.4848070659387815
5bef6d6cf3:6eda7ff771,4.627343771815099
81668f9856:68efbd1b4b,4.172598120567867
455afb7c63:6eda7ff771,4.4166596962596545
14fa896fd9:6eda7ff771,4.278682545390118
a4a8e44f0e:6eda7ff771,4.27485120225797
ccb302cfca:6eda7ff771,4.436811180924802
fc3572a405:6eda7ff771,4.3570639969244525
a5d7675a62:6eda7ff771,4.270087901993018
5d198911da:6eda7ff771,4.745161764844206
f8ac608d54:6eda7ff771,4.4341150631906086
db38dde30e:6eda7ff771,4.204064576784533
583e274725:6eda7ff771,4.343602970110271
dcdd254f88:6eda7ff771,4.429626764535725
f02f9d3387:6eda7ff771,4.27924791170034
ce64c1d487:6eda7ff771,4.416930141260056
6ba0c929b4:6eda7ff771,4.358942245622931
54b713876a:6eda7ff771,4.535588361789648
b981f13cf3:6eda7ff771,4.114229042392036
6b71404383:6eda7ff771,4.11207748914153
97ca891f39:ce9195f89b,4.721757036478121
ee4b56d7f0:6eda7ff771,4.379376746799484
baefe0a8aa:ce9195f89b,4.586322542697027
5e8e237e34:6eda7ff771,4.387218311383373
eb2135fa7f:ce9195f89b,4.428656286720722
7de7b8f27e:6eda7ff771,4.397834381551581
e7445e0bfc:6eda7ff771,4.123463919897054
ec473a11b2:e16708c684,4.54002579111575
fa1b7e9b1d:e16708c684,4.2056067900412
74edc0ce8f:361745bfb6,4.255366051248309
5bef6d6cf3:361745bfb6,4.719092851957842
aa13ab4331:6eda7ff771,4.424444268740399
412ed9e9b8:6eda7ff771,4.597362045710409
ff02d11aa7:6eda7ff771,3.8908557452313253
fe4ef3c662:6eda7ff771,4.136467045489577
2881d06f21:361745bfb6,4.218599541735066
7c5a65c8a4:361745bfb6,4.494896734664952
f6ca6fe5cf:6eda7ff771,4.079351806167812
a8d5da6fcb:6eda7ff771,4.186952162589117
377670146d:361745bfb6,4.436746994626639
8256541e7b:361745bfb6,4.363518513306192
02eb7b48e9:361745bfb6,4.6329109023325215
3b64acce2f:361745bfb6,4.363518513306192
c0ea3412a4:361745bfb6,4.522828520775515
7029ba356a:361745bfb6,4.326623112016631
98f2e283b7:361745bfb6,4.84446757956663
cd0ea9603b:361745bfb6,4.641219979898142
e473cd6644:361745bfb6,4.253007391847839
6dfeac646c:361745bfb6,4.556632896323946
2ac5b233fe:361745bfb6,4.453673513076059
f8ac608d54:361745bfb6,4.522032883511798
db38dde30e:361745bfb6,4.287421050131091
5f73284e20:361745bfb6,4.352595711745599
fa740468b3:361745bfb6,4.497522499261756
55585219e5:361745bfb6,3.9403244368896244
6ba0c929b4:361745bfb6,4.445369570056268
52b34a05ed:361745bfb6,4.035399135623587
5e8e237e34:361745bfb6,4.474206282086256
7de7b8f27e:361745bfb6,4.485032843352747
f21bbe46f2:361745bfb6,4.091366642471333
5e647cd01c:361745bfb6,4.51217034050371
c96e0a554a:361745bfb6,4.542363414099309
b37630cdea:361745bfb6,4.263212780576583
feb158722f:361745bfb6,4.5032263320035995
4930c40263:361745bfb6,4.606169275852973
5bd4cc7016:67b63c8c69,3.7677295442428895
3eae42ed5c:67b63c8c69,3.778368118719434
4a85de8eb8:c8872ec137,4.151754487143689
1170142ee2:c8872ec137,3.9475976251415728
00b99dcae8:c8872ec137,4.265177581623198
f306f2d9ef:cfc6604e67,4.688615487371641
59ad28c8c9:cfc6604e67,4.6855785591294445
1b0eee3214:cfc6604e67,4.697579547615538
0b7ccf53a5:de2b4e3a9e,4.354553299746984
a3184b2140:de2b4e3a9e,4.34115222441197
0fed403149:de2b4e3a9e,4.379229985552481
8a041e33ef:de2b4e3a9e,4.5835622517576535
a9abc1ba53:de2b4e3a9e,3.901565973643652
ff663a5c46:cfc6604e67,4.292575490792557
eba5bf211f:ebb086be5b,4.468067180123163
c798ab72e7:cfc6604e67,4.791233227837931
c4e80b56d3:9129e2787c,4.622790708433446
ed7bf55212:f2ee0be40c,4.457613744792699
b32e4bd553:cfc6604e67,4.4366828815932
b37b4da3a5:cfc6604e67,4.534468977959909
ec6f8eaba2:f2ee0be40c,4.404191891749036
f6907ea139:f2ee0be40c,4.477584561060257
1ffc8f831f:f2ee0be40c,4.517813578499183
2a4b6d9151:cfc6604e67,4.714148477957851
9c906505a4:7b02e28009,4.271056775520545
dd4a28a613:4a068cb7b6,4.478444987252379
a09f462238:a237471072,4.800948722509361
f2284dd378:cfc6604e67,4.245716033761182
3f2bf0b279:cfc6604e67,4.690299152520193
6710c6ab4b:cfc6604e67,4.705258102031337
09fce61ce0:cfc6604e67,4.554690079948119
8af2825923:5151227260,3.8737460124344447
b571a0b0e2:cfc6604e67,4.7335866934135575
b39f48d156:cfc6604e67,4.747582163022869
6d945c9fd7:a237471072,4.831835168860431
59885d579e:cfc6604e67,4.170437152274748
48abe75cc2:a237471072,5
3334d3b2d4:2ad6d00a4b,4.192051470410606
a676a2b936:a237471072,5
566917649d:a237471072,4.840866130374832
8c83f22b5c:a237471072,4.631163647869367
10ac576c85:a237471072,4.9960318527995655
658d6e8b44:dd02814787,4.06414171726618
2cb1e0fdcc:20220eafaf,4.654629864528034
e77f5d47b6:a237471072,4.183203377488077
973a8166e8:20220eafaf,4.414572510074959
eeaaaa54ca:0c65b418ce,4.251416815622064
8b87693b18:0c65b418ce,4.092349214191194
15250bea74:0c65b418ce,3.834849497138336
05da81888e:92e57cdeca,4.502710229558499
dc23e5b9e4:c9c52d54e1,4.317110421424056
81ab9add2e:a237471072,4.9355403625511896
4846f48d95:a237471072,4.900041271409078
949c8e5078:a237471072,4.710982410143901
22418582d5:a854bf0b12,4.762900171905512
dca4fceb8e:a854bf0b12,4.515172869314834
8f019609ff:a854bf0b12,4.6697844534145085
92c02b7be0:eb52b1eff6,4.533117340624395
87d06625ff:eb52b1eff6,4.427998819033792
b25f7ad448:eb52b1eff6,4.404153039518815
dacbcbf390:6a7597b02c,4.119560232348637
af5a932c2b:6a7597b02c,4.475809211733879
a9abc1ba53:29fcb76773,4.282782948677807
755bd1fb22:29fcb76773,4.7717426155352225
09fbb8f860:29fcb76773,4.790498462228824
a11b946b3b:6a7597b02c,4.37394535984912
d469beb8ae:728a99bdff,4.058297866366063
14be05b28d:728a99bdff,4.087010691477365
5338dc2490:728a99bdff,4.063515513518573
ed493d6d53:728a99bdff,4.065737906436268
f6ffa5147d:728a99bdff,4.1782282800454515
8b35c37bef:1df6fe81aa,4.100818966736371
4253946002:728a99bdff,4.187231678614553
b6af4ec30c:728a99bdff,4.084180282312632
cb9bd9534c:76c945f868,4.507943855899714
d5e3d987e4:9e0f873763,4.727289484231509
7e927b029b:558120fe2b,4.529174464144273
1f571f0ca4:50c4a05629,3.7999276289617026
9472d55ac6:c207489539,4.109326510149309
cd2b06f10a:c207489539,4.102683651698851
a8b48559e6:c207489539,4.119136756594651
7d513491f8:c207489539,4.134925373081644
d8d4287532:c207489539,4.201133593979887
e1a26d587a:c207489539,3.9822578581598123
d649a87746:a7ad5c9d15,4.612992052847118
3ee893bc3f:a7ad5c9d15,4.613836331562825
ec4c6db1ee:4e0caa76a1,4.310918922474406
03d90976f0:a7ad5c9d15,4.144995975403978
d2706e6239:a7ad5c9d15,4.832919763088138
427e0611ec:a7ad5c9d15,4.608880349186496
0f7a0ec307:a7ad5c9d15,4.63749544552149
2d54da16fa:390903fe0c,4.627676398365195
02662e8bc7:a7ad5c9d15,4.9265095123928155
280f170562:32161f25cc,3.719141549345322
218f1422b9:959ca3d3ef,4.325912369537014
d835983b35:f19ab5e4c2,4.570964603865252
35a991f624:f19ab5e4c2,4.364556923054428
670187eaef:b6ff6ac04a,4.068774691941664
eb771d0f4a:bd2ffa055f,4.444591349032438
b7738ec900:b8a9e599f8,4.3434118394192955
ffc263105a:47c4c2ff7a,3.7683267224383896
21ba49e3fb:46f7b9b973,4.863731010598244
aca49bfe89:0aab633a0c,4.531483895245543
a9835616eb:0aab633a0c,4.5130198702023785
6d91ed983e:0aab633a0c,4.513306505275368
fb5b8cf960:c845cc7d43,4.544585554816507
b9ee8506db:fbae27d49f,4.2207193554473434
96d71f4435:7175de0abc,4.1498021181038744
ffb1481017:c240f52b68,4.346846312521884
6e8fb507b5:c240f52b68,4.231699924368636
8c728942a7:c240f52b68,4.326145848176176
5c35992e84:c240f52b68,4.28717260515427
979d624517:c240f52b68,4.455305682554567
1b1d899882:021a276881,4.343394246006591
473f9e4300:021a276881,4.0824289336914905
6f4461c5a0:23fe7eff9e,4.519234149584797
667ec92fa5:b2d1a55c19,3.9452459330662335
2cfe87fb34:7f282392a8,4.252196727322597
da03db9b1f:7f282392a8,4.02620504807641
93337c421d:7f282392a8,3.844311395499717
8bf9232902:7f282392a8,4.532095856644705
4aee88aa2f:7f282392a8,4.585107304050431
dd339291d1:7f282392a8,3.9186009514893407
b0941a3457:d8c2012a92,3.890321009757397
3a112330ff:f27ae39f2e,4.976109705013512
9cdd015fe4:6e937945da,3.7440608712202743
ff02d11aa7:6e937945da,3.1703477397051874
1470b92080:6e937945da,3.5733876613968953
29a43f07f1:d681a49201,4.078969536197725
1fa6a7c85f:e07254aabf,3.777742501143817
80e451b21f:e07254aabf,3.9133583003877326
72fc590326:2fa62dfd01,4.206510063226719
4b52c36a93:e07254aabf,3.8836742889130735
83091dfa2c:2fa62dfd01,4.049900072563755
6b8786a639:ab02dd0140,4.6855799968512875
3d11014ebc:49947d6bb5,4.046699399886787
8b532da08d:49947d6bb5,4.555241150224742
27f73d50f5:49947d6bb5,3.4908829509482233
9b92692745:32c632e95d,4.533706805485209
4768dc6aa3:32c632e95d,4.681047923653879
5b07167978:32c632e95d,4.942093800403045
7af5f7a1ff:a048fce6b4,4.275587985392336
08b019fbf7:91fdc95bf6,3.9768489789921033
8905efc6eb:dc75c2ef2a,4.498998586231204
9a3a75e5c5:dc75c2ef2a,4.586831115209089
8a376367b4:6fefdaf5f5,3.458373199704167
a044d6ab6e:5c4b7df831,4.473435751217829
a67d6cd903:5c4b7df831,4.2273881011889936
0a81e38007:b6fef3f186,3.282251873372617
6f94c3dd2c:b3812afa04,4.347699944794482
4666b4a573:b3812afa04,4.469171702509584
f375e90732:8ff51ba901,3.9254656972895865
92559ebf3f:8ff51ba901,4.413509771665291
3a7cf1c9a0:8ff51ba901,4.132945540665052
3e1435a919:8ff51ba901,4.4473612828379485
e142994b25:8ff51ba901,4.718112285455922
06b2fb3a59:8ff51ba901,4.381171528493845
f47bad6d68:8ff51ba901,4.050901047377433
b3ee416da6:8ff51ba901,4.522154918276037
3bfb51934b:8ff51ba901,4.485345548453656
c8aee1cc51:900baa6a2a,4.590591765476288
347bec286b:900baa6a2a,4.779620846374524
26fb1fd672:900baa6a2a,5
00e000cf9b:b264694157,4.468836587451583
686969b129:b04e58d8f0,4.47630924413132
9392d5d697:b04e58d8f0,3.711349306182907
69a64aab41:b04e58d8f0,4.411091954442756
8434d0466e:b04e58d8f0,4.732146750525843
a656ac98da:861bd798c2,4.019114899552397
039df2fdb0:7faf25313f,4.5632522492405725
014f31005d:73920ae035,4.606760626417217
0080427f68:73920ae035,4.6757371193888035
e2b8aa5153:73920ae035,4.914900784630097
acf883bdf1:73920ae035,4.627727890854593
e1b5a55c26:73920ae035,4.661777665088021
6a18d88985:73920ae035,4.650210273610642
2364f61676:73920ae035,4.49869558583017
4c7df1ca19:73920ae035,4.6847678138201605
8bdbbc31e7:73920ae035,4.684341123169449
6fcf420aaa:73920ae035,4.338084433210216
e82c16e859:73920ae035,4.801960966167346
85c1f92070:73920ae035,4.651954543585805
1e83e2e4ed:dc343c44e1,4.399646334623739
181858fa26:40e6a99da9,3.844082337069112
c8247dafdf:91268400d7,3.8158885118837116
e3236aff3c:91268400d7,4.041951074551653
af6d49e7ba:91268400d7,4.137714003616365
c42211bfe5:3247d8667d,4.342962700151231
225c7a6e60:3247d8667d,3.88586937805083
d27f6fc274:3247d8667d,4.273990034734933
6fb2f28265:c4e2ca7f7a,3.85322412830118
e738adcc5e:c4e2ca7f7a,4.281824851820873
ca854e0271:c4e2ca7f7a,4.136245371763312
732345dd8e:367cf592b6,4.559640638352277
4ded6e85a4:367cf592b6,4.682916444938667
639bce1f37:a375722822,4.549035200053122
6ef628da1d:367cf592b6,4.4242163517037225
c42211bfe5:cc9219b045,3.8863730325993764
537a6ec2c4:367cf592b6,4.441602571123307
a7852f9d64:3ac1f918b9,4.4010775372454365
5958504d4d:3ac1f918b9,4.354709841380463
204e129762:367cf592b6,4.458546348425709
1802908518:367cf592b6,4.456360624484235
828de918e9:367cf592b6,4.761624522822334
e53ec9c201:bd60285b32,4.7907655073463005
f4f38ecc76:bd60285b32,4.686027023604412
62bb6fb217:367cf592b6,4.6752229767265785
28e9ce0ccb:367cf592b6,4.550336271675959
d1b87b752a:367cf592b6,4.8651430158421
e0df5b9ced:bd60285b32,4.637582537955711
1881aa7b12:367cf592b6,4.193140969491108
281c767ac4:bd60285b32,4.524062477632964
